Purchase_date,Customer_ID,Title,Item_Price,Total_Amount,Quantity,Category,Book_Age,Author,google_rating,google_ratings_count,google_page_count,google_categories,google_description
2018-03-09T18:07:18+00:00,B07FWYUYX,Principles of Microeconomics( 21st Revised Edition)(By Dr.H.L.AHUJA),645.0,730.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-09T18:45:47+00:00,B07FWVZXX,General Knowledge,175.0,260.0,1,competition ,25,Stephen Bayley,0.0,0,296,Art,A collection of Stephen Bayley's writings that span the design guru's entire career.
2018-03-10T01:33:06+00:00,B07FWWTTV,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),840.0,925.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-10T01:33:06+00:00,B07FWWTTV,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),840.0,925.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-10T01:39:31+00:00,B07FWXSRY,General Knowledge,175.0,260.0,1,competition ,25,Stephen Bayley,0.0,0,296,Art,A collection of Stephen Bayley's writings that span the design guru's entire career.
2018-03-10T06:13:25+00:00,B07FWWXTY,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),840.0,925.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-10T06:13:25+00:00,B07FWWXTY,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),840.0,925.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-10T13:16:53+00:00,B07FWXVRX,A Textbook of Biotechnology,509.0,594.0,1,college,18,R.C. Dubey,3.0,2,617,Science,"FOR UNIVERSITIY & COLLEGE STUDENTS IN INDIA & ABROAD Due to expanding horizon of biotechnology, it was difficult to accommodate the current information of biotechnology in detail. Therefore, a separate book entitled Advanced Biotechnology has been written for the Postgraduate students of Indian University and Colleges. Therefore, the present form of A Textbook of Biotechnology is totally useful for undergraduate students. A separate section of Probiotics has been added in Chapter 18. Chapter 27 on Experiments on Biotechnology has been deleted from the book because most of the experiments have been written in ';Practical Microbiology' by R.C. Dubey and D.K. Maheshwari. Bibliography has been added to help the students for further consultation of resource materials."
2018-03-10T14:16:30+00:00,B07FWVBRU,Clinical Pathology Haematology and Blood Banking (for DMLT Students),385.0,470.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-10T14:16:41+00:00,B07FWYXXS,Uchchatar Aarthik Siddhanth,485.0,570.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-10T18:21:56+00:00,B07FWYVXZ,Principles of Microeconomics( 21st Revised Edition)(By Dr.H.L.AHUJA),645.0,730.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-10T18:21:56+00:00,B07FWYVXZ,Principles of Microeconomics( 21st Revised Edition)(By Dr.H.L.AHUJA),645.0,730.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-10T18:21:56+00:00,B07FWYVXZ,Principles of Microeconomics( 21st Revised Edition)(By Dr.H.L.AHUJA),645.0,730.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-10T20:42:14+00:00,B07FWYYRQ,General Knowledge,175.0,260.0,1,competition ,25,Stephen Bayley,0.0,0,296,Art,A collection of Stephen Bayley's writings that span the design guru's entire career.
2018-03-11T03:08:48+00:00,B07FWWYZY,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),1680.0,1250.325,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-11T03:08:48+00:00,B07FWWYZY,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),1680.0,1250.325,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-11T05:06:27+00:00,B07FWVVTW,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),840.0,925.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-11T05:06:27+00:00,B07FWVVTW,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),840.0,925.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-11T05:55:44+00:00,B07FWVAXR,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),840.0,925.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-11T05:55:44+00:00,B07FWVAXR,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),840.0,925.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-11T12:10:03+00:00,B07FWYYVU,A Textbook of Biotechnology,509.0,594.0,1,college,18,R.C. Dubey,3.0,2,617,Science,"FOR UNIVERSITIY & COLLEGE STUDENTS IN INDIA & ABROAD Due to expanding horizon of biotechnology, it was difficult to accommodate the current information of biotechnology in detail. Therefore, a separate book entitled Advanced Biotechnology has been written for the Postgraduate students of Indian University and Colleges. Therefore, the present form of A Textbook of Biotechnology is totally useful for undergraduate students. A separate section of Probiotics has been added in Chapter 18. Chapter 27 on Experiments on Biotechnology has been deleted from the book because most of the experiments have been written in ';Practical Microbiology' by R.C. Dubey and D.K. Maheshwari. Bibliography has been added to help the students for further consultation of resource materials."
2018-03-11T12:11:27+00:00,B07FWVYTX,Principles of Microeconomics( 21st Revised Edition)(By Dr.H.L.AHUJA),645.0,730.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-11T12:11:27+00:00,B07FWVYTX,Principles of Microeconomics( 21st Revised Edition)(By Dr.H.L.AHUJA),645.0,730.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-11T12:11:27+00:00,B07FWVYTX,Principles of Microeconomics( 21st Revised Edition)(By Dr.H.L.AHUJA),645.0,730.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-11T15:09:18+00:00,B07FWWWXW,Advanced Economic Theory,723.0,808.0,1,college,18,H.L. Ahuja,0.0,0,1363,Business & Economics,"This authoritative and comprehensive text is an advanced treatise on microeconomics. Featuring simplified mathematical treatment, the book covers a wide spectrum of theories and concepts aimed at effective understanding of advanced economic theory. This revised edition explores further the concept of economic efficiency and the concept of utility and its critique by Prof. Amartya Sen. It further includes an incisive analysis of Hicksian and Slutsky substitution effect. The revision also includes important distinctions and critical analysis of several functions expositing the latest developments in the field."
2018-03-12T04:24:08+00:00,B07FWYVXY,Database System Concepts (Int'l Ed),999.0,1084.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-12T06:53:46+00:00,B07FWYZVU,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),840.0,925.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-12T06:53:46+00:00,B07FWYZVU,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),840.0,925.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-12T07:35:56+00:00,B07FWWSUS,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),840.0,925.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-12T07:35:56+00:00,B07FWWSUS,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),840.0,925.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-12T10:17:21+00:00,B07FWXYYT,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),840.0,925.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-12T10:17:21+00:00,B07FWXYYT,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),840.0,925.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-13T10:28:58+00:00,B07FWXSSQ,RRB Group D Guide Hindi 2019,134.0,219.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-13T11:06:47+00:00,B07FWYWWY,A Textbook of Biotechnology,509.0,594.0,1,college,18,R.C. Dubey,3.0,2,617,Science,"FOR UNIVERSITIY & COLLEGE STUDENTS IN INDIA & ABROAD Due to expanding horizon of biotechnology, it was difficult to accommodate the current information of biotechnology in detail. Therefore, a separate book entitled Advanced Biotechnology has been written for the Postgraduate students of Indian University and Colleges. Therefore, the present form of A Textbook of Biotechnology is totally useful for undergraduate students. A separate section of Probiotics has been added in Chapter 18. Chapter 27 on Experiments on Biotechnology has been deleted from the book because most of the experiments have been written in ';Practical Microbiology' by R.C. Dubey and D.K. Maheshwari. Bibliography has been added to help the students for further consultation of resource materials."
2018-03-13T11:26:38+00:00,B07FWXXRQ,AFCAT (Flying Technical & Ground Duty Branch) 2019,230.0,315.0,1,competition ,5,Unknown Author,0.0,0,265,Unknown,"1.The current edition of “AFCAT Solved Papers and Practice Sets” is a complete prep guide. 2. 10 Solved Papers [2015-2019] are provided to the given insight into the latest pattern 3. 15 Practice Sets are given for the complete practice of the paper 4. More 1000 original questions for practice 5. More than 3500 MCQs are given for complete revision of each topic & concept 6. Every question in the book is provided with detailed answers. AFCAT is a gateway for both male and female candidates who wish to make their career with the Indian Air Force. Every year Indian Air Force conducts AFCAT common admission test for the selection of the section of officers for Flying, Ground Duty, Logistics and Education Branches. Here is the new edition of “AFCAT 15 Practice Sets and Solved Papers (2020-2015)”, prepared for the candidates to get thorough with the exam pattern of the AFCAT Online Examination. Loaded with 12 AFCAT Solved Papers and 15 Practice Sets this book provides complete assessment before exam. Along with practice questions this book is loaded with more than 1000 original questions, 3500 MCQs and Free 5 Practice Sets for the Online Practice. Every Question given in this book is well explained with detailed and authentic solutions for better understanding. The main purpose of this book is to assure success of a candidate in AFCAT Exam. TABLE OF CONTENT 12 AFCAT SOLVED PAPERS, 15 PRACTICE SETS"
2018-03-13T12:41:54+00:00,B07FWXSZZ,Advanced Economic Theory,723.0,808.0,1,college,18,H.L. Ahuja,0.0,0,1363,Business & Economics,"This authoritative and comprehensive text is an advanced treatise on microeconomics. Featuring simplified mathematical treatment, the book covers a wide spectrum of theories and concepts aimed at effective understanding of advanced economic theory. This revised edition explores further the concept of economic efficiency and the concept of utility and its critique by Prof. Amartya Sen. It further includes an incisive analysis of Hicksian and Slutsky substitution effect. The revision also includes important distinctions and critical analysis of several functions expositing the latest developments in the field."
2018-03-13T16:24:04+00:00,B07FWWZZZ,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),840.0,925.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-13T16:24:04+00:00,B07FWWZZZ,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),840.0,925.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-13T18:17:12+00:00,B07FWWAUV,Engineering Thermodynamics,780.0,865.0,1,college,37,Michael J. Moran,5.0,2,1025,Science,"This leading text in the field maintains its engaging, readable style while presenting a broader range of applications that motivate engineers to learn the core thermodynamics concepts. Two new coauthors help update the material and integrate engaging, new problems. Throughout the chapters, they focus on the relevance of thermodynamics to modern engineering problems. Many relevant engineering based situations are also presented to help engineers model and solve these problems."
2018-03-13T19:45:14+00:00,B07FWWZYV,Database System Concepts (Int'l Ed),999.0,1084.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-14T09:41:59+00:00,B07FWVATS,Exploring Biology for NEET - Vol. 1,460.0,545.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-14T10:12:59+00:00,B07FWXXUV,Principles of Microeconomics( 21st Revised Edition)(By Dr.H.L.AHUJA),645.0,730.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-14T10:12:59+00:00,B07FWXXUV,Principles of Microeconomics( 21st Revised Edition)(By Dr.H.L.AHUJA),645.0,730.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-14T10:12:59+00:00,B07FWXXUV,Principles of Microeconomics( 21st Revised Edition)(By Dr.H.L.AHUJA),645.0,730.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-14T12:58:41+00:00,B07FWWUVQ,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),840.0,925.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-14T12:58:41+00:00,B07FWWUVQ,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),840.0,925.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-14T13:18:30+00:00,B07FWVWVR,Exploring Biology for NEET - Vol. 1,460.0,545.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-14T18:35:53+00:00,B07FWXAZX,Exploring Biology for NEET - Vol. 2,515.0,600.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-14T18:57:16+00:00,B07FWYWRQ,Exploring Biology for NEET - Vol. 2,515.0,600.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-15T03:19:39+00:00,B07FWVXTS,Mathematics for Joint Entrance Examination JEE (Advanced): Calculus,665.0,750.0,1,competition ,5,Unknown Author,0.0,0,0,Unknown,
2018-03-15T03:29:22+00:00,B07FWVASY,"General Studies 2019 - for UPSC, SSC, Railways, PSUs & Bank PO",634.0,719.0,1,competition ,5,Unknown Author,4.0,1,865,Study Aids,"1. The entire syllabus has been divided into sections 2. Questions covered in the book contains answers side by side 3. Provides Recent Years’ General Studies questions & 4. Authentic and detailed solution have been given as per latest pattern 5. Each chapter contains variety of questions designed on the line of syllabus In order to crack the hard of the competitions one is required have a vigorous preparations and practice of the subjects. Bringing you the updated edition of the “14000 objective Questions on General Studies” a compendium of objective questions which will significantly improve the knowledge of the aspiring students. This Question Bank focuses on Indian History & Culture, India & World Geography (Env. & Eco), Indian Polity, Indian Economy, General Science, Science & Technology, General Knowledge and Current Affairs , and every section is divided into sub sections. As the titles suggest it contains 14000 objective questions covering General Studies subject. With authentic and detailed answers to the questions, aspirants get an insight into the recent examination pattern and the types of questions asked therein. Also more than 500 questions based on Current Affairs have been provided in the book to give an additional advantage to the aspirants. The book is the best preparation material for general studies for UPSC (CSAT), State PCS, CDS, NDA, etc. TOC History, Geography, Indian Polity, Indian Economy, General Science, General Knowledge"
2018-03-15T03:55:20+00:00,B07FWWYTV,"General Studies 2019 - for UPSC, SSC, Railways, PSUs & Bank PO",634.0,719.0,1,competition ,5,Unknown Author,4.0,1,865,Study Aids,"1. The entire syllabus has been divided into sections 2. Questions covered in the book contains answers side by side 3. Provides Recent Years’ General Studies questions & 4. Authentic and detailed solution have been given as per latest pattern 5. Each chapter contains variety of questions designed on the line of syllabus In order to crack the hard of the competitions one is required have a vigorous preparations and practice of the subjects. Bringing you the updated edition of the “14000 objective Questions on General Studies” a compendium of objective questions which will significantly improve the knowledge of the aspiring students. This Question Bank focuses on Indian History & Culture, India & World Geography (Env. & Eco), Indian Polity, Indian Economy, General Science, Science & Technology, General Knowledge and Current Affairs , and every section is divided into sub sections. As the titles suggest it contains 14000 objective questions covering General Studies subject. With authentic and detailed answers to the questions, aspirants get an insight into the recent examination pattern and the types of questions asked therein. Also more than 500 questions based on Current Affairs have been provided in the book to give an additional advantage to the aspirants. The book is the best preparation material for general studies for UPSC (CSAT), State PCS, CDS, NDA, etc. TOC History, Geography, Indian Polity, Indian Economy, General Science, General Knowledge"
2018-03-15T04:31:02+00:00,B07FWXZQU,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),840.0,925.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-15T04:31:02+00:00,B07FWXZQU,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),840.0,925.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-15T04:53:45+00:00,B07FWWYUR,RRB Group D Guide Hindi 2019,134.0,219.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-15T05:03:50+00:00,B07FWXXWU,RRB Group D Guide Hindi 2019,134.0,219.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-15T05:45:11+00:00,B07FWXUTZ,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),840.0,925.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-15T05:45:11+00:00,B07FWXUTZ,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),840.0,925.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-15T05:45:41+00:00,B07FWYSYX,"General Studies 2019 - for UPSC, SSC, Railways, PSUs & Bank PO",634.0,719.0,1,competition ,5,Unknown Author,4.0,1,865,Study Aids,"1. The entire syllabus has been divided into sections 2. Questions covered in the book contains answers side by side 3. Provides Recent Years’ General Studies questions & 4. Authentic and detailed solution have been given as per latest pattern 5. Each chapter contains variety of questions designed on the line of syllabus In order to crack the hard of the competitions one is required have a vigorous preparations and practice of the subjects. Bringing you the updated edition of the “14000 objective Questions on General Studies” a compendium of objective questions which will significantly improve the knowledge of the aspiring students. This Question Bank focuses on Indian History & Culture, India & World Geography (Env. & Eco), Indian Polity, Indian Economy, General Science, Science & Technology, General Knowledge and Current Affairs , and every section is divided into sub sections. As the titles suggest it contains 14000 objective questions covering General Studies subject. With authentic and detailed answers to the questions, aspirants get an insight into the recent examination pattern and the types of questions asked therein. Also more than 500 questions based on Current Affairs have been provided in the book to give an additional advantage to the aspirants. The book is the best preparation material for general studies for UPSC (CSAT), State PCS, CDS, NDA, etc. TOC History, Geography, Indian Polity, Indian Economy, General Science, General Knowledge"
2018-03-15T09:12:20+00:00,B07FWXZSU,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),840.0,925.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-15T09:12:20+00:00,B07FWXZSU,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),840.0,925.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-15T09:30:41+00:00,B07FWYUVT,"General Studies 2019 - for UPSC, SSC, Railways, PSUs & Bank PO",634.0,719.0,1,competition ,5,Unknown Author,4.0,1,865,Study Aids,"1. The entire syllabus has been divided into sections 2. Questions covered in the book contains answers side by side 3. Provides Recent Years’ General Studies questions & 4. Authentic and detailed solution have been given as per latest pattern 5. Each chapter contains variety of questions designed on the line of syllabus In order to crack the hard of the competitions one is required have a vigorous preparations and practice of the subjects. Bringing you the updated edition of the “14000 objective Questions on General Studies” a compendium of objective questions which will significantly improve the knowledge of the aspiring students. This Question Bank focuses on Indian History & Culture, India & World Geography (Env. & Eco), Indian Polity, Indian Economy, General Science, Science & Technology, General Knowledge and Current Affairs , and every section is divided into sub sections. As the titles suggest it contains 14000 objective questions covering General Studies subject. With authentic and detailed answers to the questions, aspirants get an insight into the recent examination pattern and the types of questions asked therein. Also more than 500 questions based on Current Affairs have been provided in the book to give an additional advantage to the aspirants. The book is the best preparation material for general studies for UPSC (CSAT), State PCS, CDS, NDA, etc. TOC History, Geography, Indian Polity, Indian Economy, General Science, General Knowledge"
2018-03-15T15:20:46+00:00,B07FWWZUZ,RRB Group D Guide Hindi 2019,134.0,219.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-15T15:37:12+00:00,B07FWWZVX,Principles of Microeconomics( 21st Revised Edition)(By Dr.H.L.AHUJA),645.0,730.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-15T15:37:12+00:00,B07FWWZVX,Principles of Microeconomics( 21st Revised Edition)(By Dr.H.L.AHUJA),645.0,730.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-15T15:37:12+00:00,B07FWWZVX,Principles of Microeconomics( 21st Revised Edition)(By Dr.H.L.AHUJA),645.0,730.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-15T15:52:26+00:00,B07FWXVSW,A Textbook of Biotechnology,509.0,594.0,1,college,18,R.C. Dubey,3.0,2,617,Science,"FOR UNIVERSITIY & COLLEGE STUDENTS IN INDIA & ABROAD Due to expanding horizon of biotechnology, it was difficult to accommodate the current information of biotechnology in detail. Therefore, a separate book entitled Advanced Biotechnology has been written for the Postgraduate students of Indian University and Colleges. Therefore, the present form of A Textbook of Biotechnology is totally useful for undergraduate students. A separate section of Probiotics has been added in Chapter 18. Chapter 27 on Experiments on Biotechnology has been deleted from the book because most of the experiments have been written in ';Practical Microbiology' by R.C. Dubey and D.K. Maheshwari. Bibliography has been added to help the students for further consultation of resource materials."
2018-03-15T16:03:58+00:00,B07FWVWSX,RRB Group D Guide Hindi 2019,134.0,219.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-15T16:12:57+00:00,B07FWVYUQ,Indian Army ACC Entrance Exam (2018) EDITION,256.0,341.0,1,competition ,5,Unknown Author,0.0,0,0,Unknown,
2018-03-15T16:12:57+00:00,B07FWVYUQ,Indian Army ACC Entrance Exam (2018) EDITION,256.0,341.0,1,competition ,5,Unknown Author,0.0,0,0,Unknown,
2018-03-15T16:16:15+00:00,B07FWYXWX,"General Studies 2019 - for UPSC, SSC, Railways, PSUs & Bank PO",634.0,719.0,1,competition ,5,Unknown Author,4.0,1,865,Study Aids,"1. The entire syllabus has been divided into sections 2. Questions covered in the book contains answers side by side 3. Provides Recent Years’ General Studies questions & 4. Authentic and detailed solution have been given as per latest pattern 5. Each chapter contains variety of questions designed on the line of syllabus In order to crack the hard of the competitions one is required have a vigorous preparations and practice of the subjects. Bringing you the updated edition of the “14000 objective Questions on General Studies” a compendium of objective questions which will significantly improve the knowledge of the aspiring students. This Question Bank focuses on Indian History & Culture, India & World Geography (Env. & Eco), Indian Polity, Indian Economy, General Science, Science & Technology, General Knowledge and Current Affairs , and every section is divided into sub sections. As the titles suggest it contains 14000 objective questions covering General Studies subject. With authentic and detailed answers to the questions, aspirants get an insight into the recent examination pattern and the types of questions asked therein. Also more than 500 questions based on Current Affairs have been provided in the book to give an additional advantage to the aspirants. The book is the best preparation material for general studies for UPSC (CSAT), State PCS, CDS, NDA, etc. TOC History, Geography, Indian Polity, Indian Economy, General Science, General Knowledge"
2018-03-16T03:57:11+00:00,B07FWXYQV,Macroeconomics,575.0,660.0,1,college,29,N. Gregory Mankiw,0.0,0,46,Business & Economics,"​Principles of Macroeconomics, Ninth Canadian Edition, breaks down concepts and emphasizes important themes for students. It is the most widely used economics textbook on the market, perfectly complementing instructor lessons. Students should expect to gain a solid understanding of economic theory through real-world applications. While it prepares students for advanced economics studies, it also speaks to people in other fields. Mankiw stresses big-picture ideas, ensuring learners are grounded in essential economic concepts and principles."
2018-03-16T05:07:45+00:00,B07FWVBXQ,Lakshya - Rajasthan Police Sub - Inspector Exam Book Part - I,499.0,584.0,1,competition ,5,Unknown Author,0.0,0,0,Unknown,
2018-03-16T05:07:45+00:00,B07FWVBXQ,Lakshya - Rajasthan Police Sub - Inspector Exam Book Part - I,499.0,584.0,1,competition ,5,Unknown Author,0.0,0,0,Unknown,
2018-03-16T05:38:42+00:00,B07FWXSWV,RRB Group D Guide Hindi 2019,134.0,219.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-16T08:39:42+00:00,B07FWXBVZ,RRB Group D Guide Hindi 2019,134.0,219.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-16T08:44:31+00:00,B07FWWYUX,Advanced Economic Theory,723.0,808.0,1,college,18,H.L. Ahuja,0.0,0,1363,Business & Economics,"This authoritative and comprehensive text is an advanced treatise on microeconomics. Featuring simplified mathematical treatment, the book covers a wide spectrum of theories and concepts aimed at effective understanding of advanced economic theory. This revised edition explores further the concept of economic efficiency and the concept of utility and its critique by Prof. Amartya Sen. It further includes an incisive analysis of Hicksian and Slutsky substitution effect. The revision also includes important distinctions and critical analysis of several functions expositing the latest developments in the field."
2018-03-17T01:15:21+00:00,B07FWWZRQ,Clinical Pathology Haematology and Blood Banking (for DMLT Students),385.0,470.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-17T03:47:07+00:00,B07FWXSRR,A Textbook of Botany,780.0,865.0,1,college,24,B.P. Pandey,0.0,0,1006,Science,"This textbook presents a comprehensive treatment of Angiosperms by discussing its vital components, Taxonomy, Anatomy, Embryology including Tissue Culture and Economic Botany. Written in a simple and lucid style, it has abundance of relevant illustrations with self-explanatory diagrams. Information on new angiospermic families enhances the utility of the book. It caters primarily to the requirements of undergraduate students of Botany and would also be a useful source of reference for postgraduate students & candidates appearing for several competitive examinations."
2018-03-17T06:22:23+00:00,B07FWXYRZ,Database System Concepts (Int'l Ed),999.0,1084.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-18T09:02:10+00:00,B07FWWUXV,39 Years' Chapterwise Topicwise Solved Papers (2018-1979) IIT JEE Chemistry,175.0,260.0,1,competition ,5,Unknown Author,0.0,0,0,Unknown,
2018-03-18T09:46:45+00:00,B07FWVXQY,Competitive Handbook of Nursing-VOL 1,555.0,640.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-18T09:46:45+00:00,B07FWVXQY,Competitive Handbook of Nursing-VOL 1,555.0,640.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-18T11:48:17+00:00,B07FWYXWQ,Advanced Economic Theory,723.0,808.0,1,college,18,H.L. Ahuja,0.0,0,1363,Business & Economics,"This authoritative and comprehensive text is an advanced treatise on microeconomics. Featuring simplified mathematical treatment, the book covers a wide spectrum of theories and concepts aimed at effective understanding of advanced economic theory. This revised edition explores further the concept of economic efficiency and the concept of utility and its critique by Prof. Amartya Sen. It further includes an incisive analysis of Hicksian and Slutsky substitution effect. The revision also includes important distinctions and critical analysis of several functions expositing the latest developments in the field."
2018-03-18T13:33:02+00:00,B07FWVXVR,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),840.0,925.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-18T13:33:02+00:00,B07FWVXVR,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),840.0,925.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-18T14:39:10+00:00,B07FWYWTY,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),840.0,925.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-18T14:39:10+00:00,B07FWYWTY,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),840.0,925.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-19T04:06:51+00:00,B07FWYTZU,Competitive Handbook of Nursing-VOL 1,555.0,640.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-19T04:06:51+00:00,B07FWYTZU,Competitive Handbook of Nursing-VOL 1,555.0,640.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-19T05:47:42+00:00,B07FWYWTX,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),840.0,925.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-19T05:47:42+00:00,B07FWYWTX,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),840.0,925.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-19T07:59:22+00:00,B07FWWYRW,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),1680.0,1250.325,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-19T07:59:22+00:00,B07FWWYRW,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),1680.0,1250.325,1,college,5,Unknown Author,0.0,0,0,Unknown,
2018-03-19T08:25:03+00:00,B07FWVAWV,Competitive Handbook of Nursing-VOL 1,555.0,640.0,1,college,5,Unknown Author,0.0,0,0,Unknown,
